customer_id,full_name,email,phone,region,postcode,signup_date,loyalty_member,age_group
CUST01615,Mr Max Mason,tony16@example.com,+44(0)116 4960243,Scotland,SM2N 0FS,2025-06-03,False,46-55
CUST01616,Marcus Williams,sbaxter@example.net,+44808 157 0698,Scotland,E11 0TN,2025-11-13,True,36-45
CUST01617,Sheila Storey,briancole@example.org,0114 4960011,South West,N69 2PU,2024-09-27,True,46-55
CUST01618,Elaine Robertson-Simmons,bholmes@example.com,+44116 4960517,South West,TQ6 8AU,2024-02-15,False,55+
CUST01619,Ms Naomi Gibson,beverleyparker@example.net,01632960441,South East,M9T 3BG,2025-10-07,True,18-25
CUST01620,Linda Cook-Heath,zlee@example.net,(0141) 496 0372,Scotland,L2K 8NL,2025-09-22,False,36-45
CUST01621,Malcolm Potts-Payne,timothy32@example.com,+441174960673,North East,LL7 7QB,2025-06-25,False,18-25
CUST01622,Joan Richardson,tmellor@example.org,01514960303,South East,W5C 8BQ,2025-08-04,True,18-25
CUST01623,MR RYAN TURNER,robinslater@example.net,+44(0)29 2018 0447,Yorkshire,M05 1HF,2025-05-30,False,18-25
CUST01624,Owen Wood,kennethfield@example.org,+44(0)131 4960788,London,DT2H 3XS,2026-01-16,True,36-45
CUST01625,Marcus Mason,dorothymorris@example.net,(0115) 4960403,Yorkshire,B8 9PB,2026-01-30,True,18-25
CUST01626,Leslie Hunt,singhbilly@example.org,(028) 9018 0491,Wales,B1B 1BL,2025-11-02,True,18-25
CUST01627,Jenna Wood,anthony69@example.com,+4420 7496 0588,North East,IM99 0HS,2023-10-31,False,26-35
CUST01628,Dorothy James,,+441514960478,Yorkshire,N5E 5AP,2023-11-13,False,18-25
CUST01629,Kevin Wong-Charlton,oedwards@example.com,+4420 7496 0113,South East,DG3 6PZ,2025-11-28,True,18-25
CUST01630,Ann Hutchinson-Wright,,+441514960679,West Midlands,AL9R 1BE,2024-02-17,False,26-35
CUST01631,john pickering,,02074960551,South West,TW43 5DP,2024-04-24,True,18-25
CUST01632,Janet James-Lamb,martinnathan@example.org,+442074960811,South East,NN7 9QD,2023-10-18,False,46-55
CUST01633,abigail saunders-harrison,kieranlewis@example.org,+44121 4960694,South East,WR0E 2AJ,2025-06-25,False,46-55
CUST01634,Daniel McCarthy,katyedwards@example.net,(0161)4960842,Scotland,GL6 9RY,2024-04-14,True,18-25
CUST01635,MISS MARIA MARTIN,,+44(0)1314960206,Yorkshire,B43 5DN,2025-06-29,False,46-55
CUST01636,Mr Edward Morrison,burkenorman@example.net,0808 1570655,Yorkshire,LD8 9YT,2023-07-02,True,18-25
CUST01637,COLIN BENNETT-EVANS,maureensims@example.com,01154960770,London,RG1 5UN,2025-01-31,False,18-25
CUST01638,Margaret Harrison-Hughes,abbiejackson@example.net,(0113)4960007,West Midlands,G5S 4TY,2025-05-12,True,26-35
CUST01639,PETER SMITH,wstone@example.com,(0151)4960170,North West,E3 3YT,2025-09-19,True,55+
CUST01640,ALLAN PARKER-MARTIN,simpsonbeverley@example.com,0808 157 0736,South West,B3T 5NE,2025-11-29,True,26-35
CUST01641,Marcus Stewart,irene99@example.org,+441134960521,North East,PL6 7BA,2024-02-07,True,46-55
CUST01642,Mrs Marie O'Brien,amberthomas@example.com,01154960203,Yorkshire,PE6 6JZ,2023-09-06,True,26-35
CUST01643,DR FRANCIS BARTON,,+44151 496 0126,South East,G0 1LP,2026-04-09,True,26-35
CUST01644,Daniel Hall,sclarke@example.net,+44(0)1632 960 772,Scotland,SR64 3HE,2024-10-29,True,55+
CUST01645,Sara Ward,tdavies@example.net,(0141)4960236,Wales,DA1 9TU,2023-08-09,True,18-25
CUST01646,Kathleen Smith,bryanmoore@example.com,+441184960789,North West,TW31 0GW,2024-06-19,True,55+
CUST01647,MISS ANDREA MORLEY,robert58@example.org,+44(0)121 4960575,Yorkshire,RG70 5DZ,2025-08-29,False,26-35
CUST01648,Mrs Margaret Jones,cmurphy@example.com,+44808 157 0488,West Midlands,S32 2EZ,2024-01-10,True,18-25
CUST01649,natalie barker,,0191 4960832,Yorkshire,DH7W 8WR,2023-10-28,True,55+
CUST01650,terry robinson,mandykelly@example.com,+44808 1570537,Scotland,W7F 6UB,2024-03-07,False,26-35
CUST01651,zoe sullivan,kkaur@example.net,+441144960907,North West,KA7M 2AA,2024-01-18,False,36-45
CUST01652,Adrian Briggs,,+441184960466,South East,SP1 8RY,2025-07-30,False,26-35
CUST01653,Eric Anderson,ian04@example.org,0151 4960967,South West,E08 2NQ,2023-05-26,False,18-25
CUST01654,dr barry sanders,hhudson@example.com,+44(0)141 496 0623,London,W7K 8UX,2025-05-11,True,55+
CUST01655,OLIVER NICHOLLS,geraldgardiner@example.com,+44(0)1614960020,West Midlands,L7D 4WD,2025-08-17,True,55+
CUST01656,Mrs Harriet Robertson,nicola84@example.org,+441184960577,South West,CV9H 2GY,2026-03-13,True,36-45
CUST01657,Helen Wilson,glennsmith@example.net,(01632) 960 430,Scotland,GY6 7YH,2023-06-10,True,36-45
CUST01658,Linda Wood,stanley20@example.net,01174960522,London,E82 2GR,2024-08-28,True,36-45
CUST01659,FRANK KNIGHT,gavin28@example.net,+443069990836,Yorkshire,M68 7JT,2024-10-05,True,36-45
CUST01660,Ms Beth Hayes,aimeeallen@example.net,0113 496 0750,Scotland,E00 8WH,2024-02-15,True,26-35
CUST01661,Russell Burgess,taylorpaige@example.com,0306 999 0225,West Midlands,PO7 1RX,2024-07-14,True,36-45
CUST01662,Stuart Moore,wellslouise@example.org,(028) 9018568,Scotland,KW8 4JQ,2023-12-01,True,18-25
CUST01663,Mrs Beth Williams,fbryan@example.com,(029) 2018179,North East,M5 8JY,2025-10-31,True,26-35
CUST01664,Lynda Hill,kieran32@example.net,020 74960360,South East,B9 4FT,2026-04-29,False,55+
CUST01665,mohamed bradshaw,burgessrussell@example.net,(01632)960290,West Midlands,DD1 6TT,2024-03-31,False,36-45
CUST01666,Brett Barnett,ywalsh@example.org,(0113) 496 0690,East of England,L1E 0YP,2024-09-17,True,46-55
CUST01667,paul turner,kevinhayward@example.org,01154960962,South East,N9 6WN,2026-01-05,False,26-35
CUST01668,Sylvia Davies,eedwards@example.com,(020)74960463,North West,ML6 8QG,2025-01-09,False,36-45
CUST01669,Dennis Thomas,rosieoneill@example.com,+44(0)2074960519,Yorkshire,E74 3EF,2023-10-22,True,36-45
CUST01670,Samantha Cross,robertsneil@example.com,0115 496 0739,Wales,CB0E 6WS,2023-06-21,True,36-45
CUST01671,Maurice Patel,fiona95@example.org,+44(0)1632 960 595,East of England,S0A 1FE,2025-09-13,False,36-45
CUST01672,Michelle Martin,,+44118 496 0403,Yorkshire,S3K 4AJ,2026-01-16,True,46-55
CUST01673,Ms Joanna Coates,fquinn@example.com,01632 960 540,Scotland,HG3B 2ZD,2023-09-23,False,26-35
CUST01674,Aaron Bennett,powerjacqueline@example.com,0113 4960277,Scotland,IV33 8GB,2025-07-08,True,26-35
CUST01675,douglas clarke,paula78@example.org,+44(0)1414960114,West Midlands,B5B 6WF,2025-06-27,True,26-35
CUST01676,DONNA WATSON,sandra77@example.net,+44(0)115 496 0643,West Midlands,N42 6RB,2026-04-02,False,18-25
CUST01677,MISS PATRICIA WALKER,eleanorphillips@example.org,+44(0)141 4960242,South West,B4 4RD,2023-07-12,True,36-45
CUST01678,Miss Sharon Howard,thompsonjoseph@example.net,+44115 496 0588,West Midlands,CV4P 4LF,2025-05-20,True,18-25
CUST01679,Ms Georgina Jones,gfinch@example.com,0191 4960198,West Midlands,SN41 8EB,2023-12-25,True,36-45
CUST01680,Teresa Ali-Foster,,(0131) 4960580,Yorkshire,KA3 1UB,2025-12-05,False,46-55
CUST01681,Mr Samuel Atkinson,lorraine67@example.com,+44(0)306 999 0238,South West,TF51 2SF,2024-07-20,True,36-45
CUST01682,Mrs Maria Nelson,barretttoby@example.com,01614960734,North West,ZE23 7HS,2025-11-22,True,26-35
CUST01683,Ross Daniels,nicolecoles@example.net,(0114)4960103,West Midlands,HD2 4BH,2025-06-29,False,55+
CUST01684,Victor Johnson,shamilton@example.com,(028)9018239,Scotland,SK4B 2JL,2026-01-18,True,26-35
CUST01685,Nicola Mellor,iqbaljacob@example.org,+441214960914,Wales,DH8W 4FN,2025-06-22,False,46-55
CUST01686,Duncan Marsh,spearson@example.org,+44(0)131 496 0990,East of England,S8 1AN,2025-06-28,True,18-25
CUST01687,Stuart Jones-Marsden,bryantsophie@example.org,+44113 496 0887,South West,DD5B 6YH,2026-01-13,True,55+
CUST01688,Ashleigh Brown,shannonturnbull@example.org,+44909 8790948,Wales,WC7 3BZ,2025-02-10,False,18-25
CUST01689,HAZEL DAVIES-SCOTT,darren28@example.net,01154960072,South West,IG60 2EG,2026-02-19,True,46-55
CUST01690,Mrs Mandy Jackson,jonesanne@example.org,0131 496 0851,London,GU0 4XE,2024-04-08,False,55+
CUST01691,Mrs Lauren Swift,qevans@example.net,(0808)1570368,South East,M4 9HR,2024-09-16,True,18-25
CUST01692,Henry Patel-Barton,jacobhowe@example.org,09098790868,North East,S75 8DA,2024-10-30,True,26-35
CUST01693,MRS AMBER BENNETT,nichollsshirley@example.org,+44(0)141 496 0474,Wales,DL80 6FJ,2025-08-31,True,26-35
CUST01694,gareth gardiner,mooreabbie@example.com,+44(0)289018562,West Midlands,CW18 1YB,2025-04-14,False,55+
CUST01695,Philip Potts,francesgreenwood@example.net,+44(0)161 4960076,Yorkshire,RH05 4NP,2023-07-18,True,18-25
CUST01696,HOLLIE PEARSON,dalebarnes@example.com,+44(0)115 4960924,Yorkshire,IM9 0NR,2024-04-19,True,46-55
CUST01697,Sean Lloyd,,(0808) 157 0337,South West,NE58 7RG,2023-05-13,True,26-35
CUST01698,Shannon O'Neill,abbie62@example.com,(0141) 496 0428,Wales,S55 0ZS,2024-06-02,True,18-25
CUST01699,Mr Martyn Johnson,hammondstephanie@example.com,+44161 496 0817,South West,KW7 5DA,2024-08-11,True,26-35
CUST01700,Mohammed Elliott,taylormohammed@example.org,01414960203,North West,BH3 1RT,2025-12-31,False,36-45
CUST01701,Dr Shaun Gallagher,chamberlaincarl@example.net,08081570727,South East,WR18 7FW,2026-05-11,False,18-25
CUST01702,MR SHANE O'BRIEN,nstewart@example.org,029 2018683,Scotland,M5D 1DS,2026-02-26,False,46-55
CUST01703,howard smith,jordan53@example.org,01632 960152,South East,G8 8RD,2025-02-20,True,55+
CUST01704,Ben Williams,,(0161)4960142,Scotland,OX6 8DR,2024-09-04,True,46-55
CUST01705,Kayleigh Taylor-Clark,,+44121 496 0471,West Midlands,L04 5BW,2024-12-22,True,26-35
CUST01706,abbie harvey-davis,marionjones@example.org,+4428 9018450,East of England,NR8 9QJ,2026-02-14,True,26-35
CUST01707,Jayne Summers,wturner@example.com,+44113 496 0130,East of England,B6 8JZ,2025-11-14,True,36-45
CUST01708,Colin James,brian44@example.net,+44(0)1632 960646,West Midlands,N6 4JT,2024-09-12,False,46-55
CUST01709,Timothy Bailey,samanthareid@example.org,+44(0)3069990864,North East,B9C 1EJ,2023-07-13,True,55+
CUST01710,Marilyn Price,paige64@example.org,+441144960156,West Midlands,EN1N 1PF,2026-02-12,True,55+
CUST01711,Dr Colin Bell,,01632 960 079,South West,E6E 1GQ,2025-07-08,True,18-25
CUST01712,Tina Kelly,oconnordiane@example.org,(0117) 496 0780,Scotland,LU87 4XJ,2023-06-08,True,26-35
CUST01713,Mr John Morris,harveymelanie@example.net,+44(0)141 4960865,South East,B40 9LP,2023-12-31,False,18-25
CUST01714,MR FREDERICK POWELL,sophie02@example.net,0114 496 0493,London,CH8 2AT,2024-07-15,True,18-25
CUST01715,dr jay scott,kevin17@example.com,0114 4960558,Scotland,W6G 4HB,2025-06-14,True,36-45
CUST01716,VICTOR COLEMAN,rogercollins@example.org,+441614960061,South East,SY9N 1HN,2024-09-30,True,55+
CUST01717,Connor Nelson,elainerowe@example.net,(028)9018030,Wales,HR2 3HU,2024-01-03,True,26-35
CUST01718,Neil Sharp,whitejulie@example.com,+44191 496 0700,North West,W8B 8RJ,2024-06-01,True,18-25
CUST01719,Heather Martin,christinecooper@example.com,01214960158,South East,UB9 4RZ,2025-08-03,False,55+
CUST01720,Mrs Katie Holmes,xrichards@example.com,(0909)8790887,Wales,LL5 1GA,2024-05-20,True,55+
CUST01721,Frances Davies,damienrogers@example.com,+44(0)121 496 0909,Scotland,EN81 9NZ,2026-03-08,False,36-45
CUST01722,Mrs Cheryl Howe,hughfarmer@example.org,(029) 2018619,North East,BL83 3GG,2025-07-08,True,46-55
CUST01723,Hazel Webster,cliffordbarnes@example.com,+44(0)28 9018 0687,South East,L2T 1GY,2024-04-20,True,46-55
CUST01724,Georgina Richards,,+44(0)191 496 0207,Yorkshire,SY6X 4QG,2026-01-10,False,36-45
CUST01725,Charles Swift-Clarke,donaldgreen@example.org,+441184960625,South West,S86 3UA,2025-04-03,False,18-25
CUST01726,Roy Wyatt,bnixon@example.net,+441144960023,Wales,WF91 0ZJ,2025-09-24,False,55+
CUST01727,Emily Moss,lesley91@example.org,0114 4960289,London,G3C 5WJ,2024-12-01,False,18-25
CUST01728,Mrs Clare Smith,jean10@example.org,02074960211,London,G60 7DZ,2025-06-21,True,26-35
CUST01729,Dr Matthew Rees,shanetaylor@example.net,01632 960661,Yorkshire,B2E 5HY,2025-01-20,True,26-35
CUST01730,Miss Jenna Pratt,,01144960947,Scotland,DA9 5BE,2024-07-16,True,36-45
CUST01731,Molly Baker,ahiggins@example.com,01154960346,South East,G4W 2TW,2024-01-16,True,46-55
CUST01732,TIMOTHY CHAMBERS,eelliott@example.org,(020) 74960217,North West,M22 5UF,2024-02-07,False,55+
CUST01733,Georgina Sullivan,eric68@example.org,+44909 879 0765,Yorkshire,L1 1BB,2023-10-22,True,18-25
CUST01734,Bryan Thomas-Jones,,+44(0)1154960844,London,M2E 5NS,2024-11-20,True,18-25
CUST01735,Ms Ruth Clark,lroberts@example.org,(0161) 4960737,Wales,CV5W 0XA,2025-08-10,False,46-55
CUST01736,MICHAEL THOMPSON,bpalmer@example.net,+44(0)28 9018059,Wales,G03 6TP,2024-02-15,True,36-45
CUST01737,Eleanor King-Shaw,irenepotter@example.net,+44121 4960352,East of England,E4U 3WA,2026-01-29,True,55+
CUST01738,Robin Doherty-Murphy,thompsonsamuel@example.org,(0121) 496 0747,London,S0 4GE,2024-05-08,True,55+
CUST01739,Elizabeth Byrne,duffyian@example.net,(028) 9018721,London,L7 7NF,2023-10-17,True,18-25
CUST01740,Paula Marsh-Hill,victor44@example.net,(01632) 960 823,London,E0F 4GB,2023-12-08,True,26-35
CUST01741,Ms Lindsey Parsons,bhudson@example.org,0808 1570142,West Midlands,N5 9DL,2023-05-24,True,18-25
CUST01742,Gail Taylor-Williams,benjaminbuckley@example.org,+44(0)118 496 0405,West Midlands,E5F 5XF,2025-02-10,False,26-35
CUST01743,Mrs Marion Humphries,vincenthill@example.net,+441174960296,Scotland,E3 7JQ,2025-02-13,True,26-35
CUST01744,Frederick Harrison,kirstyjones@example.org,+44(0)161 4960701,Wales,N2J 9YT,2024-12-24,True,36-45
CUST01745,keith foster,daviesalexandra@example.com,0131 496 0662,South West,LD4R 0DH,2024-10-15,True,55+
CUST01746,Jodie Jackson,helen07@example.org,(0161)4960428,Yorkshire,G4G 2TL,2025-08-10,True,18-25
CUST01747,Mr Glen Hall,adamsgordon@example.com,+44191 4960168,Yorkshire,L1 5EB,2024-03-18,True,46-55
CUST01748,John Smith,dylan45@example.net,(0191) 4960166,London,L2A 1RB,2023-10-04,True,18-25
CUST01749,Claire King,xsmith@example.org,(0141)4960533,West Midlands,IP89 7ZD,2025-05-09,False,46-55
CUST01750,Sean Davies,twilliams@example.net,+44(0)131 4960129,London,PL1 1DY,2024-03-19,True,36-45
CUST01751,Georgina Robson-Davis,vdyer@example.net,(01632) 960 540,London,JE6 4HL,2026-03-07,False,36-45
CUST01752,Dr Graeme Singh,burtonalan@example.org,+441144960646,North East,WD60 0RJ,2025-08-07,False,46-55
CUST01753,Ms Katy Jones,melissa83@example.org,+44(0)3069990447,London,NG3 9AD,2023-07-21,True,36-45
CUST01754,Phillip Davison,stephanieparry@example.net,0808 1570982,Wales,L80 1YX,2025-05-05,False,26-35
CUST01755,MS CHRISTINE POOLE,annathornton@example.net,(0118)4960726,South West,SE7Y 8EG,2023-12-03,True,36-45
CUST01756,Miss Victoria Law,leannepower@example.net,(0161) 496 0842,West Midlands,GL4 9QX,2025-10-13,True,46-55
CUST01757,Dr Bruce Owen,sandrasmith@example.net,0118 4960346,London,B04 9LF,2025-09-06,True,55+
CUST01758,Jason Nicholls,smithmohamed@example.com,+44(0)113 4960291,London,ZE0 7ZH,2025-01-19,True,46-55
CUST01759,Mrs Diana Porter,,(029)2018523,Scotland,B5 0JH,2026-03-25,False,55+
CUST01760,Leah Fletcher,cmellor@example.com,0131 4960317,Yorkshire,TA0 2ZT,2024-07-25,True,55+
CUST01761,Craig Welch,bharris@example.com,(0115)4960392,East of England,L9K 3ZY,2023-11-16,False,36-45
CUST01762,Sally Edwards-Manning,boothjoanna@example.org,+44(0)8081570101,Scotland,WA4R 1SX,2024-03-04,True,18-25
CUST01763,Dr Reece Miller,evansmax@example.com,01632 960 279,Yorkshire,M5U 4AZ,2024-08-28,False,55+
CUST01764,Mohamed Harrison-Lynch,,01632 960777,East of England,IV05 3DF,2023-09-26,False,36-45
CUST01765,eleanor wade-hall,dennisjones@example.org,+441632960587,London,DN2M 2SF,2024-06-12,True,36-45
CUST01766,STEVEN PARKIN,,(0117)4960642,South East,BL7A 8SU,2024-03-09,True,26-35
CUST01767,Lynne Cook,qparker@example.org,(0114) 4960926,Yorkshire,S74 0PW,2025-04-07,True,46-55
CUST01768,Jane Duffy,owen32@example.com,+44(0)151 4960560,West Midlands,B8H 6EB,2025-05-19,False,36-45
CUST01769,Mandy Harper,anna86@example.net,(0113) 496 0866,Scotland,E7J 1QZ,2023-07-15,True,36-45
CUST01770,TRACY BARNETT-WHITEHEAD,gailtaylor@example.com,(0115)4960126,North West,DG6 2LW,2024-04-02,True,36-45
CUST01771,Jennifer Stephenson,jamiejones@example.com,+441632 960 414,Wales,DT5 0JN,2025-01-13,False,26-35
CUST01772,Damian Clarke,vmurray@example.net,+44909 8790850,South West,RH8 3HX,2024-03-13,True,18-25
CUST01773,Jay Skinner-Burke,hunterjoe@example.org,(0909) 879 0869,South East,NG5 7LP,2023-08-09,True,55+
CUST01774,Hilary Cross-Simmons,amelia07@example.com,(0113) 496 0715,South West,LL6Y 8UG,2025-05-13,True,55+
CUST01775,Robin Price,julia24@example.com,029 2018591,Scotland,CA01 8XN,2025-07-31,True,36-45
CUST01776,Kelly Clark,stephenrogers@example.org,0113 496 0499,Yorkshire,B5S 3QP,2023-06-26,True,26-35
CUST01777,Tom Dixon,justindunn@example.com,01614960952,Scotland,M1E 4PX,2025-12-06,True,18-25
CUST01778,Michael Fisher-Collier,qmatthews@example.org,0909 879 0003,East of England,BB3 1PW,2024-04-30,True,55+
CUST01779,Shannon Pickering-Hall,osbornekaren@example.org,(0808) 157 0994,North West,BH49 2LB,2024-09-14,True,26-35
CUST01780,Miss Pamela Davies,thomasmax@example.org,+44(0)909 8790773,North East,WC3 0UJ,2024-08-22,False,46-55
CUST01781,Mrs Lydia Summers,carol44@example.org,0113 496 0812,Wales,G4 2UY,2024-09-04,True,26-35
CUST01782,Graeme Webster-Watts,,(0121) 4960151,Scotland,NP60 0XT,2024-11-27,True,46-55
CUST01783,bethan sullivan-baxter,odavies@example.com,+44(0)3069990230,South East,WS20 0GQ,2024-10-09,True,18-25
CUST01784,Emily Jones,tracy87@example.com,+44(0)1632 960 445,North West,HS84 1EY,2024-06-13,False,26-35
CUST01785,Rebecca Young,angelabyrne@example.org,01314960042,South West,N1F 8RW,2024-04-29,False,55+
CUST01786,MS LAURA ALI,alan42@example.com,+44306 999 0275,North East,LA07 7BF,2024-12-15,True,36-45
CUST01787,Mrs Annette Baker,josephine15@example.net,+44(0)1174960496,Scotland,WD89 2NA,2025-12-24,False,46-55
CUST01788,Hayley Armstrong,lhurst@example.com,01314960941,North West,L4 9XE,2024-07-27,True,18-25
CUST01789,Dr Adrian Morgan,rleach@example.net,(0131) 496 0196,North West,L5W 7JG,2024-01-25,False,46-55
CUST01790,Aimee Mason,allan98@example.org,0118 496 0483,East of England,E80 5GG,2024-05-01,True,26-35
CUST01791,Stuart Kennedy-Brown,qjones@example.net,(0117) 496 0659,West Midlands,TD4P 8WW,2023-12-23,True,55+
CUST01792,Brett Ali,max96@example.com,(0118) 4960731,South West,HR5A 8HS,2026-04-03,True,18-25
CUST01793,Victor Thomas,joanna18@example.com,+448081570969,Yorkshire,E60 1TL,2023-06-27,True,36-45
CUST01794,Derek Wilson-Jackson,morgannaomi@example.org,+44(0)117 4960408,West Midlands,E3H 5XB,2024-03-15,True,36-45
CUST01795,Paula Nicholls,russellbell@example.org,(028) 9018 0871,West Midlands,N87 0NR,2025-11-30,True,18-25
CUST01796,louise richardson,kpayne@example.com,(0131) 496 0816,Yorkshire,PA8 6JY,2025-10-10,True,55+
CUST01797,Dr Ryan Price,zoerowley@example.net,+44292018467,Wales,KT7 5RF,2026-05-01,False,26-35
CUST01798,Dr Marion Davis,marilyn33@example.net,+44(0)909 8790188,West Midlands,M5 8PF,2024-05-29,True,46-55
CUST01799,Mrs Jemma Jones,vsmith@example.com,+44141 4960812,West Midlands,E8A 8UW,2023-06-28,False,46-55
CUST01800,Chelsea Ellis,jemma06@example.com,01314960274,Scotland,M77 2WP,2023-07-27,True,36-45
CUST01801,John Roberts,mrandall@example.com,+44(0)29 2018 0489,South East,L0C 3WR,2023-09-05,True,36-45
CUST01802,Mr Ricky Ashton,smithjoe@example.net,0909 879 0076,West Midlands,G6G 2SZ,2026-04-03,True,36-45
CUST01803,Katie Smith,robinsondamien@example.com,+44(0)117 496 0607,London,N0 4AZ,2023-09-17,True,18-25
CUST01804,Raymond Clayton-Waters,arthur39@example.com,(028)9018642,London,L1 8YW,2024-02-19,True,26-35
CUST01805,Amelia Blake,johnsonbrenda@example.org,(0306) 999 0445,West Midlands,L16 5YB,2024-04-12,False,26-35
CUST01806,Jodie Watkins,amy41@example.org,+44(0)151 496 0120,Yorkshire,AB3X 0TH,2025-06-12,True,26-35
CUST01807,Marc Kennedy,harveydawn@example.org,(0161)4960826,London,E6 8JF,2025-03-19,True,18-25
CUST01808,Janet Scott,ameliaburgess@example.org,(0113) 496 0886,South West,L63 0RR,2026-04-04,True,36-45
CUST01809,Jemma Payne-Jones,dmcdonald@example.net,+441414960132,Scotland,B3 8AT,2025-02-11,False,46-55
CUST01810,Mr Mohammed Smith,wjohnson@example.org,+44(0)808 157 0992,Scotland,SM5V 9UX,2025-07-29,False,18-25
CUST01811,Dr Aimee Smith,jdavies@example.com,(0115)4960527,Yorkshire,E55 8HQ,2025-12-31,True,46-55
CUST01812,Miss Cheryl Hughes,hwilkinson@example.net,(029)2018609,South East,S6 5WX,2025-01-04,False,26-35
CUST01813,Dr Frank Richardson,gbaker@example.com,+44121 4960811,Scotland,NR41 9WU,2025-08-03,True,36-45
CUST01814,MS DIANA NORTH,eporter@example.com,+44(0)808 1570928,West Midlands,B5G 3RY,2026-04-01,False,36-45
CUST01815,Wendy Mills-Brooks,coxmargaret@example.net,(0115) 4960180,East of England,M44 3WG,2023-10-22,True,36-45
CUST01816,mr mohamed marshall,mary60@example.org,(0116) 496 0100,Scotland,B9 5JF,2025-10-21,False,46-55
CUST01817,Mr Conor Williams,alexander82@example.com,+4428 9018 0412,Yorkshire,G27 2ZS,2025-10-21,True,55+
CUST01818,Jennifer King,gardinerjames@example.com,+44(0)808 157 0978,North East,KT98 1UZ,2025-10-21,True,46-55
CUST01819,Mrs Jennifer Johnson,rebecca59@example.org,028 9018553,South East,PE24 3ZE,2026-01-02,True,18-25
CUST01820,Peter Saunders-Jones,teresa58@example.org,+44(0)161 496 0367,London,CB9P 8TW,2023-11-01,True,46-55
CUST01821,Adam Jones,simmonsglen@example.net,+44(0)115 4960820,Yorkshire,FK87 8WL,2025-02-26,True,55+
CUST01822,Molly Brown-Bennett,mohammadsimmons@example.net,+44(0)29 2018026,Yorkshire,IP02 9YX,2025-06-21,True,18-25
CUST01823,ANDREW CLARK,zmorgan@example.com,(0131) 496 0836,Wales,M59 2JR,2024-01-24,False,36-45
CUST01824,Lynn Walsh,vbegum@example.net,0141 4960876,London,SO64 2JW,2024-11-30,True,46-55
CUST01825,Mr Allan Coles,siansaunders@example.com,+44(0)1914960318,South West,AB96 8ZG,2023-12-08,True,18-25
CUST01826,colin wilkinson,lcunningham@example.org,+44(0)117 4960758,Wales,E1E 2LP,2023-09-14,True,55+
CUST01827,Graeme Ahmed,annetteyoung@example.net,+441164960808,North West,N45 6QF,2024-03-05,True,36-45
CUST01828,SARAH HAYNES,molly27@example.com,+44(0)115 496 0584,East of England,BR59 3ST,2024-10-13,False,46-55
CUST01829,Carolyn Lane,max15@example.org,+44118 4960101,Yorkshire,HG3B 4GS,2024-07-07,False,18-25
CUST01830,Alan Browne,bthomas@example.org,(0141)4960333,Yorkshire,L2B 2NE,2024-07-02,True,55+
CUST01831,Lisa Ball-Turner,uallan@example.net,+44(0)2074960422,Wales,NP7M 3YJ,2026-03-10,False,55+
CUST01832,Glenn Hughes-Davidson,paulacooper@example.com,(028) 9018904,South East,W26 3NG,2025-10-09,True,46-55
CUST01833,Danny Barker,whitecatherine@example.org,01514960377,East of England,CA8R 8YB,2024-07-28,True,18-25
CUST01834,Roy Arnold,higginsjeremy@example.com,(029) 2018431,South East,BB2Y 6LF,2023-10-16,True,18-25
CUST01835,Louis Rees,abbieday@example.net,+44(0)29 2018382,North West,WN8R 1DR,2025-02-28,True,18-25
CUST01836,Samuel Clark,rtomlinson@example.com,(028) 9018 0354,Scotland,PR0W 6LB,2025-04-09,True,36-45
CUST01837,Liam Jones,angela09@example.com,(029) 2018936,North East,CO2 6JA,2024-07-31,True,46-55
CUST01838,Jamie Long-Joyce,johnlee@example.org,(020) 7496 0131,Wales,W75 8EJ,2026-04-14,False,55+
CUST01839,DR KATE JAMES,odixon@example.com,01134960563,Wales,S13 7FJ,2025-07-16,True,46-55
CUST01840,Peter Ali,nsmith@example.net,+44(0)1632 960941,South East,BA0 2UW,2025-10-31,True,26-35
CUST01841,GLENN TAYLOR,chart@example.com,(0808)1570627,Scotland,DN7 6GT,2024-06-05,False,46-55
CUST01842,Mr Joseph Wells,pmacdonald@example.org,(0116) 496 0498,North West,S92 8QL,2024-12-28,True,46-55
CUST01843,Mark Patel-Smith,,(0131) 4960947,South West,IM40 8LH,2026-01-24,True,36-45
CUST01844,Lindsey Ellis,sperry@example.net,(0118) 4960637,Wales,CW6B 0HY,2023-10-27,False,55+
CUST01845,Steven Smith,mandy44@example.net,(0121)4960252,Yorkshire,HA0 1RQ,2024-09-07,False,46-55
CUST01846,Eleanor Johnson,barnesmarcus@example.org,0909 879 0738,Yorkshire,E0C 6SW,2026-02-20,True,26-35
CUST01847,DENNIS COLLINS,karljones@example.org,01514960240,Wales,DN7H 6PU,2025-08-05,False,26-35
CUST01848,Danielle Stokes,dominicoliver@example.com,+44118 4960456,North West,HG2Y 2QA,2025-05-24,True,18-25
CUST01849,DOUGLAS DENNIS-RICE,toby47@example.com,+441184960398,Wales,W3 3FT,2023-05-16,False,55+
CUST01850,Paige Stone,,(0131) 4960294,North West,E2B 2QB,2026-01-02,True,18-25
CUST01851,Beth Walton,iain35@example.org,+44(0)289018080,Yorkshire,W9C 6GU,2024-07-28,True,46-55
CUST01852,antony fisher,peterprice@example.com,0808 1570184,West Midlands,RM8 2JP,2025-03-22,True,18-25
